ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
18762,30000,1,2,1,31,1,2,0,0,-1,5,14200,13457,13654,14891,15813,16112,5,515,1324,3243,15813,619,0
18763,110000,2,2,2,21,-1,0,0,0,-2,-2,36682,40012,42389,42048,45253,48237,36682,8265,8136,2700,1823,2956,0
18764,120000,1,1,2,33,0,5,4,1,-2,2,46149,49924,54901,59904,65119,65459,5318,472,2454,714,2650,1041,1
18765,350000,2,2,2,48,-1,2,1,0,-1,4,15804,15474,14753,14306,17057,15072,15804,383,616,2537,17057,296,0
18766,250000,2,2,1,38,-1,1,2,2,-1,1,115661,109667,110282,105231,106375,102342,115661,5100,4791,4872,106375,502,0
18767,120000,2,2,1,43,1,3,0,0,8,2,12214,13218,12704,13961,14103,16508,323,184,1097,1264,314,371,0
18768,130000,1,2,1,29,-1,0,0,0,1,0,12719,11365,9888,9842,10225,10399,12719,1445,2850,1818,106,2806,0
18769,80000,2,2,1,41,0,1,-2,3,2,0,11391,11388,10968,10739,12211,11733,1129,143,584,511,360,1952,1
18770,70000,2,4,2,31,0,2,0,2,2,-2,108,119,122,124,117,119,7,1,8,4,5,10,0
18771,80000,2,1,3,38,-1,-1,0,-2,0,-1,15163,15171,12902,12366,14050,12794,15163,15171,2793,1213,1311,12794,0
18772,120000,2,1,2,46,1,-1,2,0,0,1,62813,54977,51272,49062,49570,53920,814,54977,245,13564,11859,2145,0
18773,140000,2,1,1,25,1,0,0,1,0,0,14301,12918,12077,12211,11094,10722,152,3648,3149,229,1329,2398,0
18774,110000,2,3,1,21,1,0,5,0,0,0,58656,62431,64765,61008,58915,58994,1272,17020,383,18049,12635,9476,0
18775,170000,1,2,1,31,0,-1,-1,3,1,0,24443,22451,23752,22091,21158,21515,6755,22451,23752,1055,376,1166,1
18776,100000,2,3,1,38,4,0,1,2,0,-1,13797,13872,14978,13986,13258,13136,44,3525,120,614,3617,13136,1
18777,210000,1,4,2,50,3,-1,0,0,1,2,6283,6434,6692,7429,7830,8205,241,6434,1872,830,208,1,0
18778,510000,2,2,2,36,0,0,0,2,8,1,12807,13421,12361,13222,12341,12529,1254,3091,1134,178,567,184,0
18779,310000,2,1,2,41,0,-1,2,0,2,2,70909,76854,67849,66532,67689,67977,11480,76854,755,19267,905,2845,0
18780,70000,2,2,2,29,4,0,1,-1,1,2,2388,2692,2738,2983,3140,3333,11,318,15,2983,103,73,0
18781,90000,2,1,1,29,0,-1,0,2,3,0,56547,58791,52681,58225,66544,69851,15476,58791,6559,2844,351,15994,0
18782,310000,1,3,1,38,-1,-1,1,1,1,1,2444,2424,2155,1956,1906,2158,2444,2424,7,65,22,58,0
18783,40000,1,1,1,50,1,3,3,3,0,2,6000,6459,6684,6401,7059,7560,112,11,197,268,470,324,0
18784,110000,2,2,1,35,1,0,-1,-1,-1,5,33239,37581,33080,32834,31201,29867,907,9670,33080,32834,31201,843,1
18785,140000,2,1,1,37,-1,0,0,0,2,5,17216,19172,19555,20048,18527,17039,17216,5529,4479,1563,495,470,0
18786,110000,2,1,1,29,1,2,8,-1,2,0,53851,49941,49580,42127,45941,44161,2261,1456,1504,42127,36,7437,1
18787,110000,1,1,2,30,4,-1,-1,3,5,5,7029,5846,5294,5440,5610,5648,248,5846,5294,53,270,235,0
18788,170000,2,2,2,45,0,0,0,0,0,1,24910,24013,24177,22965,23076,22188,3373,6518,4917,4800,2187,992,0
18789,140000,2,1,1,22,-1,0,5,3,2,2,13198,14503,15439,14101,12721,13432,13198,1349,667,284,502,3,0
18790,80000,2,2,2,28,0,2,1,2,0,5,11773,11401,11044,11611,9548,10440,3523,196,498,64,2069,360,0
18791,440000,2,2,1,33,-1,-1,0,3,-1,2,87383,83398,82961,84622,76737,76220,87383,83398,21369,849,76737,3777,0
18792,130000,2,3,2,36,-1,5,0,5,0,-1,14149,15371,16307,16077,15196,17104,14149,449,2418,354,3290,17104,0
18793,170000,2,3,2,34,-1,0,1,0,0,-1,105674,112118,97932,106333,102120,107737,105674,26973,1991,13532,22842,107737,0
18794,110000,2,2,1,42,2,7,2,0,0,1,21732,22199,24830,25712,22596,23299,614,455,597,3983,2366,177,0
18795,140000,1,2,1,62,-1,0,1,3,0,0,47063,49205,48934,54479,61319,67491,47063,13699,864,834,3173,6833,0
18796,80000,2,2,2,25,1,0,-1,2,0,0,25229,24592,23228,25310,26962,24774,603,2535,23228,986,5592,2849,0
18797,60000,2,2,2,38,3,1,0,0,-1,-1,2910,2727,2960,2740,2961,3399,77,22,295,529,2961,3399,0
18798,210000,2,2,1,29,0,0,5,5,0,2,84497,90809,95776,97296,103376,100859,19771,20627,3926,192,14961,581,0
18799,70000,2,1,2,44,2,0,0,2,-1,2,981,933,896,879,926,945,41,232,177,41,926,40,1
18800,110000,2,2,1,52,4,0,1,0,-1,-1,20472,20882,23294,21953,20834,21288,746,2546,956,2612,20834,21288,0
18801,450000,2,1,2,34,-1,0,0,-1,-1,0,131342,135789,139983,143744,138169,132368,131342,25612,8449,143744,138169,18927,0
18802,320000,2,2,2,44,0,4,-2,8,0,0,169945,141458,154398,162851,158250,168007,38950,1588,9120,5850,14171,10369,0
18803,80000,2,2,1,26,-1,0,-1,-1,2,-2,7411,7681,7051,6739,7033,8261,7411,691,7051,6739,69,295,0
18804,180000,2,3,1,47,0,0,0,0,-1,-1,51244,49873,52548,52791,59162,54070,7152,7819,10551,12625,59162,54070,0
18805,50000,1,1,1,51,-2,0,1,-1,2,-1,14072,17466,16936,17748,14835,16109,429,2820,392,17748,479,16109,0
18806,320000,2,2,1,34,0,0,0,2,-2,1,156349,151392,152621,149347,143034,144228,37047,30242,24550,6445,5847,6125,1
18807,140000,2,3,2,41,2,1,3,0,5,0,58003,59970,49698,45854,46361,52631,2465,652,1379,7580,5,12247,0
18808,290000,1,1,1,24,0,0,0,0,0,3,157590,153933,165093,180147,169923,179985,44453,40108,24676,48297,45676,4969,0
18809,160000,1,3,2,29,2,0,3,2,0,3,82745,76946,78161,83086,91903,95300,3973,13362,2021,3289,5674,3153,0
18810,100000,2,3,2,40,-1,0,0,0,0,-1,10086,10876,12038,12556,13193,12197,10086,1285,2206,2465,954,12197,0
18811,110000,2,2,1,57,0,0,2,-1,1,3,18954,18718,20438,22763,23808,24126,5547,5571,999,22763,699,676,0
18812,100000,2,2,1,21,2,-1,0,3,2,0,9586,9049,8772,8390,8340,8728,358,9049,2297,350,335,1411,0
18813,180000,1,4,2,37,0,-1,2,2,-1,2,32571,34563,36215,30771,30735,31468,9547,34563,344,335,30735,951,0
18814,80000,1,2,2,47,-1,0,8,4,3,2,47830,43305,45533,45257,45883,50143,47830,2389,1278,488,522,1369,0
18815,130000,2,1,1,52,-1,2,0,2,-1,4,16311,17899,18270,17275,14865,13356,16311,520,2649,214,14865,607,0
18816,140000,1,3,2,33,0,0,-1,1,5,4,7095,7386,8248,7816,6684,6273,1041,1211,8248,293,207,111,0
18817,40000,1,1,1,47,-1,0,-2,2,1,-1,15804,16587,14988,13393,13222,13802,15804,3206,459,617,623,13802,0
18818,60000,1,1,1,42,-1,0,8,0,7,4,13108,12124,11579,10863,10113,9879,13108,3239,398,707,393,75,0
18819,40000,1,3,1,51,3,1,2,2,2,3,9166,9526,9351,11148,11103,11688,29,440,311,512,445,347,0
18820,110000,1,1,2,33,2,0,0,-1,1,-1,16789,16407,18327,18282,19365,20201,179,1816,2879,18282,441,20201,0
18821,120000,2,2,1,36,-1,-1,0,2,7,2,51845,50378,46650,39486,41994,47059,51845,50378,9851,1085,589,290,0
18822,220000,1,2,1,29,0,0,-1,0,0,0,161384,157894,154678,140670,130537,128508,23598,27467,154678,33536,10168,28497,0
18823,70000,2,2,1,32,2,5,-2,0,0,0,19551,18340,17972,17926,20139,18061,918,331,1329,2554,5785,1912,0
18824,50000,2,1,1,32,0,-1,0,0,0,-1,4023,3629,3577,3976,4233,3682,964,3629,568,858,818,3682,0
18825,90000,2,2,2,28,0,0,0,4,7,0,30964,30866,28399,26372,27322,29936,9240,8326,6254,644,816,3017,0
18826,170000,2,1,1,52,-1,1,0,2,-1,0,28155,29284,26745,24210,22768,21979,28155,467,6893,167,22768,2103,0
18827,430000,2,1,2,36,2,0,0,-1,-1,0,184906,190106,194896,205007,190722,178309,8832,53408,53341,205007,190722,48623,0
18828,140000,2,1,2,31,0,3,3,4,0,1,5822,6301,6164,6711,6251,6678,593,38,94,239,1063,203,0
18829,70000,2,1,1,31,0,1,3,8,3,2,1111,1025,963,931,946,1063,85,45,47,26,6,9,0
18830,170000,2,3,2,21,0,-1,1,3,4,0,84830,93937,86510,85929,93174,96783,14646,93937,2161,3610,3845,13504,0
18831,140000,2,2,2,41,-1,0,2,0,-2,1,13930,15255,16453,15305,16445,16303,13930,1545,86,929,656,418,0
18832,140000,2,2,1,27,-1,0,2,2,0,5,15263,14093,14449,13069,11075,11189,15263,3500,428,146,1367,290,0
18833,50000,1,2,1,29,-1,0,1,-1,3,0,16291,18620,19567,19065,19826,20312,16291,2255,696,19065,898,2283,0
18834,170000,2,4,1,45,4,3,3,0,1,0,30425,27733,25376,28783,25973,26959,388,690,257,1894,820,1481,0
18835,100000,2,2,2,30,0,0,-2,-1,1,3,76561,74973,70383,79662,74478,79296,15944,17860,5108,79662,1506,968,0
18836,100000,2,2,1,39,7,-1,2,7,0,3,64565,70410,81357,100785,99598,99336,2549,70410,2161,3643,8957,3483,1
18837,250000,1,1,2,30,0,0,1,-1,1,2,93562,97347,92947,84123,89742,94440,19666,27924,3520,84123,1566,3871,0
18838,200000,2,2,2,30,-1,5,-1,3,0,2,24897,22448,23810,26211,23957,21807,24897,922,23810,890,4387,309,0
18839,60000,2,1,1,29,4,0,4,2,-1,4,4643,5128,4575,4531,4971,4795,207,1174,39,95,4971,20,0
18840,370000,1,2,2,33,0,2,-1,0,-2,-1,73792,65184,63386,66867,72179,61646,9116,195,63386,12194,1721,61646,0
18841,270000,2,1,2,22,-1,2,0,0,3,0,2521,2718,2642,2911,2752,2582,2521,126,772,263,56,717,0
18842,70000,2,2,1,42,1,-2,-2,0,2,3,52555,52521,50651,45437,54133,56741,36,2767,2748,6307,2308,2586,0
18843,30000,2,1,1,61,0,0,4,-1,-1,1,10715,11491,10488,11847,12780,12594,3036,725,500,11847,12780,347,0
18844,170000,2,2,1,40,-1,-1,4,1,-1,2,4563,4258,3998,4106,3892,3783,4563,4258,160,70,3892,71,0
18845,160000,2,2,1,27,2,1,3,0,0,0,50147,46451,46806,40455,42059,39662,123,535,545,6063,7122,4728,0
18846,70000,2,1,2,41,-1,0,7,0,0,4,27489,31276,32838,30750,35341,38850,27489,6869,472,4613,9149,683,0
18847,460000,2,1,2,21,1,0,-1,-1,0,-2,226351,225707,226673,234975,247067,221872,9230,57905,226673,234975,47557,21266,0
18848,120000,2,1,2,28,-1,-1,5,0,2,3,63973,58741,59931,63734,69278,59861,63973,58741,2523,6192,2525,2394,0
18849,130000,2,2,1,31,2,-1,0,3,-1,2,17815,16275,15278,16569,17894,17368,469,16275,1920,334,17894,295,0
18850,170000,2,2,1,45,1,0,0,-1,-1,0,30612,28118,27907,27665,25328,26986,685,8270,6325,27665,25328,4636,0
18851,310000,2,2,2,41,-1,3,0,0,1,2,30809,32142,35138,34734,31507,35045,30809,1103,2686,8142,1054,201,0
18852,160000,1,2,2,22,-1,3,-1,1,1,-1,28625,28036,30228,31342,32735,28286,28625,434,30228,783,1017,28286,0
18853,140000,1,2,2,42,4,4,4,0,-1,1,75861,76705,74150,79474,80624,77570,3678,1675,1673,21067,80624,91,0
18854,50000,2,2,1,30,3,-1,3,0,3,0,9011,9248,8891,9589,10371,10936,10,9248,131,2739,420,1718,1
18855,130000,1,1,1,41,1,-1,7,0,3,-2,44133,44326,46348,44980,37763,39823,2108,44326,1383,9628,490,2605,0
18856,330000,2,2,1,28,5,-1,1,0,0,2,103696,109663,106560,99839,98551,94205,1260,109663,3239,15291,5337,4205,0
18857,80000,1,1,1,34,0,0,2,3,-1,-1,6313,7056,7434,6607,6649,7062,850,702,242,282,6649,7062,0
18858,140000,2,2,2,27,-1,1,0,0,-1,2,18918,18602,15474,14803,13922,14831,18918,777,2314,1740,13922,297,0
18859,20000,1,2,1,34,7,0,-1,0,0,0,2560,2566,2757,2913,3146,3353,1,450,2757,358,726,528,1
18860,350000,2,2,2,24,2,3,3,2,2,3,99613,91396,91889,84616,92885,88170,1822,549,197,4123,724,2883,1
18861,120000,1,1,2,27,-1,-1,1,-1,0,0,2470,2636,2595,2666,2725,2996,2470,2636,44,2666,250,857,0
18862,120000,2,1,1,29,0,2,-1,0,2,0,38924,37662,39884,35234,35018,34457,7216,875,39884,4891,1634,7264,0
18863,190000,1,1,1,26,0,0,3,-2,2,2,60981,62176,68193,71967,68681,71226,6231,9568,764,4673,3388,997,0
18864,160000,1,2,1,32,0,-1,1,0,-1,0,33927,39180,38306,38216,37964,38225,3818,39180,1898,9773,37964,11460,0
18865,180000,2,2,1,36,3,0,2,2,0,-1,64386,60206,53809,47486,42277,40045,2866,17950,1902,1546,3342,40045,0
18866,60000,1,1,1,47,4,-1,3,0,-1,0,25362,25565,27592,27041,26391,25647,535,25565,90,7150,26391,5427,0
18867,330000,1,2,1,25,0,0,4,0,0,5,114410,116641,119263,123866,120194,117141,14664,10531,2624,17145,29273,1443,0
18868,290000,2,2,2,25,-1,1,-1,0,0,-1,126301,132784,125629,122761,126675,139049,126301,5808,125629,18970,14308,139049,0
18869,170000,1,2,2,35,2,-2,1,0,1,2,20985,21935,20549,18527,20550,22439,707,918,568,1275,199,520,0
18870,390000,2,2,1,21,-2,0,1,2,2,-1,49723,51763,50795,44592,38255,38403,2722,12543,1372,188,28,38403,0
18871,140000,1,2,2,37,3,0,1,4,3,3,92758,88539,89736,91223,95610,77158,1183,8172,1555,1167,505,2101,0
18872,100000,1,3,2,35,0,5,1,3,-1,0,54470,53405,57816,58214,53188,51209,3301,2556,1639,1105,53188,13902,0
18873,160000,2,1,2,40,0,0,2,0,4,0,14306,13199,13037,13352,12538,12071,3018,1108,220,2747,465,3273,0
18874,300000,1,1,1,56,0,0,-1,2,-1,0,118141,123193,107516,110639,109793,108310,21532,21324,107516,1682,109793,8545,0
18875,100000,2,2,1,36,2,1,0,2,0,0,18308,18081,19039,18638,18837,15505,67,632,2173,222,3230,1251,0
18876,100000,2,2,2,30,2,3,3,3,-1,0,6055,6186,6023,5752,5380,5848,192,45,78,127,5380,1651,1
18877,60000,1,4,2,44,4,-1,0,2,0,-1,1487,1580,1637,1674,1790,1845,69,1580,331,55,104,1845,0
18878,130000,2,1,2,35,3,0,5,4,-1,-1,33894,33753,32211,30129,31760,31795,904,3883,810,1296,31760,31795,1
18879,150000,1,1,2,33,1,2,1,0,3,-1,1145,1181,1301,1278,1152,1280,56,25,11,374,57,1280,0
18880,70000,1,2,2,51,-1,0,-1,5,0,2,11926,12359,14477,12336,12783,12815,11926,2520,14477,403,2531,281,0
18881,30000,1,1,1,42,-2,0,-1,0,-1,1,7348,6416,6804,6012,6345,6361,400,1532,6804,630,6345,104,0
18882,100000,2,1,2,26,0,0,1,-1,3,5,38216,38655,33614,31199,26867,23970,4201,5199,157,31199,411,647,0
18883,160000,2,3,1,27,1,0,0,2,0,3,39616,38358,33631,37582,39633,40101,1221,2204,2011,109,5797,1496,1
18884,430000,1,1,1,23,0,2,-2,1,0,-1,19037,19049,17856,18015,19119,19441,3782,480,648,492,1857,19441,0
18885,230000,2,2,1,25,2,0,5,0,3,1,9641,8708,8023,7804,7140,6081,178,1386,96,2091,13,48,0
18886,680000,2,1,2,45,0,1,-1,0,0,0,101595,112280,108909,116897,123542,118643,9133,5172,108909,10999,27311,21356,0
18887,100000,1,1,2,30,2,0,1,-1,1,0,706,786,719,671,633,639,35,119,3,671,19,163,1
18888,180000,2,1,1,21,2,3,-1,-1,1,5,61917,64897,67303,61649,66284,68558,2115,2135,67303,61649,2397,1410,0
18889,120000,2,1,2,39,-1,0,1,0,-1,-1,47990,43230,46809,48434,48489,47071,47990,11172,810,11182,48489,47071,0
18890,740000,1,1,2,37,1,-1,-1,0,2,0,69429,70226,80006,81344,87004,79181,2603,70226,80006,22094,2777,5666,0
18891,200000,1,4,1,31,4,0,-1,3,5,4,564,464,428,409,424,421,19,61,428,7,16,5,0
18892,30000,2,2,2,29,0,8,0,1,-1,-1,962,1068,1160,1392,1390,1423,254,38,144,14,1390,1423,0
18893,90000,2,2,2,35,0,3,3,0,-1,-1,38239,37907,34097,33504,35661,34940,3724,688,1672,8145,35661,34940,0
18894,50000,2,1,2,36,-1,-1,2,-1,0,5,15959,16407,16218,15688,15237,13559,15959,16407,711,15688,1379,95,0
18895,320000,1,1,1,39,4,0,7,3,0,0,44577,42525,39942,39763,31265,33129,5,10958,1308,1205,7619,7141,1
18896,80000,2,2,2,21,2,5,5,-1,1,0,24503,25105,26090,24184,24677,22638,287,486,46,24184,46,1779,1
18897,180000,2,2,1,25,0,1,2,8,-1,0,41694,41171,36914,37515,37339,36548,2471,1826,546,371,37339,4324,0
18898,120000,2,2,1,31,0,1,4,3,-1,-1,29388,29077,30142,30649,29444,33579,6129,924,569,534,29444,33579,0
18899,100000,1,2,1,23,0,0,0,-1,2,2,38879,39531,39078,38316,36126,34200,11599,5482,5618,38316,64,1201,0
18900,70000,2,2,1,39,-1,-1,-1,2,-1,1,15789,13684,12877,12922,12027,12186,15789,13684,12877,596,12027,413,0
18901,90000,1,1,1,41,-1,-1,-1,0,-1,1,50616,55459,50988,53901,51310,50951,50616,55459,50988,3532,51310,326,0
18902,140000,2,2,1,29,3,-1,5,0,-1,-1,89733,86042,90307,88539,96314,102151,282,86042,2434,10668,96314,102151,0
18903,110000,2,1,1,41,3,4,-1,0,3,2,7610,7774,7924,7852,8111,7646,8,30,7924,1724,260,224,1
18904,190000,2,1,2,37,5,2,0,-1,-1,0,2790,2874,2904,3110,3284,3241,115,101,774,3110,3284,838,0
18905,40000,1,2,2,37,1,0,3,0,2,1,8681,8196,8257,8855,8402,8128,77,860,42,712,55,43,1
18906,50000,2,1,2,21,1,5,-1,1,-2,4,37651,32618,31926,30816,30497,30603,235,1543,31926,533,1350,739,1
18907,220000,2,2,1,33,0,6,6,2,-1,0,29358,33569,32509,31896,35710,35086,5720,934,1586,1329,35710,7594,1
18908,70000,2,3,1,29,0,-1,0,0,1,-1,19329,18175,19899,21087,21780,18112,4136,18175,1016,2772,845,18112,0
18909,50000,2,1,1,34,0,-1,-1,3,1,0,2150,2119,2162,2357,2338,2105,642,2119,2162,95,72,536,0
18910,160000,1,2,1,31,2,-1,-1,2,-1,0,10208,9856,10519,10795,9888,8853,29,9856,10519,216,9888,2116,0
18911,120000,2,2,2,24,-2,-1,3,2,2,0,37079,34071,34440,31491,32595,33487,1970,34071,689,535,1119,8520,0
18912,240000,2,1,1,32,0,1,1,4,7,0,107898,115502,101460,108153,106734,88415,6827,3168,2646,3905,1207,19768,0
18913,20000,2,2,2,31,0,1,1,-1,4,-1,1686,1501,1406,1407,1392,1359,419,39,41,1407,11,1359,0
18914,40000,2,2,1,43,1,-1,0,0,-1,0,2994,3089,2963,3300,3458,3611,134,3089,726,726,3458,299,1
18915,190000,2,2,2,34,0,0,0,1,0,1,1240,1146,1109,1183,1218,1007,355,153,78,11,254,7,0
18916,190000,2,2,2,30,2,4,5,0,-1,0,68359,64835,71343,72669,79202,89934,3127,894,1675,19357,79202,6393,1
18917,230000,1,1,2,24,-1,1,0,-1,-1,3,64484,61078,54421,59091,60793,63574,64484,247,8672,59091,60793,2405,0
18918,200000,2,2,2,60,0,0,1,0,4,0,141115,143366,146533,129303,147762,155086,29583,39146,3345,14231,2060,19842,0
18919,140000,2,2,1,44,0,-1,0,0,2,0,23230,21941,20511,19202,20509,21928,3140,21941,6098,1185,983,2643,0
18920,90000,2,1,1,37,1,-1,1,2,2,0,8426,8446,8970,7896,7715,7137,219,8446,170,338,365,1255,0
18921,40000,2,3,2,22,1,-1,2,0,1,-1,9651,9143,8420,8574,8828,8882,465,9143,300,2226,208,8882,0
18922,500000,1,1,1,21,4,0,3,4,2,1,176543,190915,177259,205492,191401,192357,3560,18156,4492,1727,6222,7801,1
18923,70000,2,2,1,50,-2,0,3,1,3,2,30196,26670,29903,29809,29951,28668,2954,3463,769,768,534,1148,0
18924,300000,1,2,2,50,0,4,-1,0,0,3,20014,20663,22246,22860,20428,21111,5834,606,22246,5697,6027,918,0
18925,90000,1,2,1,38,-2,0,1,1,2,0,41205,38267,37965,38926,37712,38314,1212,10065,830,1095,1393,9895,0
18926,110000,1,1,2,28,1,0,3,0,0,0,11014,10335,11412,10883,10518,11019,189,1011,119,858,2067,1408,0
18927,80000,2,1,2,30,0,1,0,2,1,-1,48076,49918,46483,48653,54180,62566,13341,1023,5240,2297,753,62566,0
18928,140000,2,1,2,27,-1,2,0,0,0,0,18956,19471,21293,19358,16849,16685,18956,519,1980,4392,2647,1809,0
18929,190000,1,2,2,54,1,3,0,1,2,0,66240,60589,59500,55917,59737,52262,1320,752,17382,983,2751,13810,0
18930,40000,2,1,1,33,3,2,5,-1,0,2,5637,5864,5776,5557,6298,6618,3,91,47,5557,1761,152,1
18931,190000,2,2,2,42,3,2,1,-1,4,1,102100,96657,101417,104258,112150,121750,850,4314,1005,104258,4867,2473,0
18932,410000,2,1,1,44,2,-1,5,2,4,1,84721,94996,92610,85633,84646,93675,502,94996,2528,3074,3327,1450,0
18933,190000,2,1,2,23,0,0,3,0,2,1,10338,9173,9270,9573,10461,10866,2198,2087,447,1188,302,349,0
18934,230000,2,2,2,36,-2,-1,3,5,-1,0,26216,25545,22565,22927,22010,22899,774,25545,1000,133,22010,6690,0
18935,120000,1,2,1,32,1,0,0,2,3,-1,55191,59560,69332,74060,69048,72114,2288,4826,8639,2857,414,72114,0
18936,90000,2,2,2,47,4,3,-1,0,0,-1,31475,32052,31136,31802,31857,34554,941,303,31136,6624,4189,34554,1
18937,160000,2,1,2,41,0,0,-1,-1,0,1,41186,46662,48027,41794,46277,45361,10260,6302,48027,41794,6253,1245,0
18938,60000,2,1,2,35,-2,1,0,0,-2,-1,3123,3009,2614,2880,3339,3551,147,119,356,474,243,3551,0
18939,110000,1,4,1,36,0,2,0,2,2,1,11157,11860,13385,13502,13068,14372,2174,398,3695,567,191,46,0
18940,40000,2,1,2,29,8,0,1,0,0,-1,14432,14752,12590,13023,14129,12143,238,1768,501,2569,712,12143,1
18941,60000,2,2,2,26,1,-1,0,1,1,0,30764,33077,30751,32609,35880,32657,182,33077,7719,466,1601,8025,0
18942,300000,1,2,1,28,2,0,3,0,3,3,23469,24187,26335,25978,28147,25539,866,4880,454,6875,685,984,0
18943,20000,2,1,2,40,1,0,1,5,0,-1,687,624,599,627,661,666,29,75,2,2,131,666,0
18944,220000,2,2,1,43,0,1,0,-1,1,0,10106,9092,8504,8109,8378,7825,2203,196,861,8109,254,519,0
18945,530000,2,3,2,41,0,-1,0,0,1,0,78905,77355,79151,76699,80846,71209,6136,77355,5398,11999,3161,17852,0
18946,160000,2,3,1,21,1,2,4,-2,0,2,3037,3365,3366,3739,3339,3213,16,69,145,280,764,23,0
18947,70000,1,2,1,38,1,-1,1,0,0,0,24771,27423,24649,25129,27272,24588,491,27423,95,2634,2142,6464,0
18948,200000,2,2,1,41,2,-1,1,0,0,0,134788,125666,121052,126587,122892,132057,3941,125666,1203,28147,10464,23279,0
18949,50000,2,1,1,51,1,-1,1,0,1,-2,46890,45212,51523,52500,50735,50758,1390,45212,1148,5876,1112,4310,0
18950,80000,2,2,2,23,0,0,-2,0,1,7,26700,25935,28640,32050,34138,33176,6447,1855,1405,6190,687,34,0
18951,50000,2,1,2,45,-1,3,1,-1,0,1,11863,12022,13454,14330,15846,14449,11863,183,283,14330,3077,126,0
18952,50000,1,3,2,50,0,2,1,0,5,0,3726,3664,3840,4244,4413,3932,684,30,129,990,150,975,1
18953,240000,2,1,1,25,0,-1,1,4,2,0,191876,187480,189932,205958,219946,191191,54137,187480,7860,5849,7947,40273,0
18954,120000,2,2,1,41,-1,0,0,0,2,0,21574,22289,22613,22799,23371,22879,21574,1762,5492,6591,872,3339,0
18955,200000,1,2,2,21,2,-1,1,0,0,0,108925,109913,115326,129290,114442,113330,3736,109913,4119,6674,13706,22071,1
18956,150000,2,2,1,35,2,3,2,6,2,1,5763,5462,5531,5921,5832,5852,163,15,198,62,51,3,0
18957,50000,2,1,1,25,-1,0,3,2,0,-1,2603,2626,2308,2656,2523,2428,2603,556,39,47,432,2428,0
18958,110000,2,1,1,41,3,-1,-1,0,3,0,18115,16931,15308,15103,14019,15163,230,16931,15308,1335,154,1494,0
18959,70000,1,2,2,35,2,3,0,0,0,-1,18753,20200,18539,18710,16779,14348,897,913,4281,2744,3979,14348,1
18960,100000,2,2,2,32,1,0,-1,5,0,0,24315,25511,26587,26741,26431,24351,1207,2604,26587,1169,4716,6270,0
18961,120000,2,2,2,41,-1,7,-2,2,1,-1,29821,33719,34612,35389,38441,39745,29821,1574,3427,1282,1058,39745,0
18962,110000,1,2,1,27,0,0,5,0,0,2,7588,7020,6495,7195,7047,6792,2187,542,160,1626,743,305,0
18963,150000,2,2,1,35,0,1,0,0,-1,-1,42906,40526,40812,49737,45318,46014,8530,1699,9137,6177,45318,46014,0
18964,140000,1,2,2,41,0,-1,-1,0,-2,-1,59822,60129,54970,62951,57571,51788,11966,60129,54970,6876,5563,51788,0
18965,70000,2,1,2,32,2,2,3,1,-1,0,9528,10080,10609,9563,11172,12161,338,246,426,166,11172,1215,0
18966,140000,1,1,1,36,0,2,-1,3,0,0,16877,18419,18865,19357,20608,21747,3345,613,18865,556,2452,5095,0
18967,440000,1,2,1,33,3,1,1,1,5,-1,185200,177353,161321,173626,156335,161265,8168,1295,3206,2411,1057,161265,0
18968,90000,1,2,1,48,0,-1,0,0,1,1,51950,53837,51273,48410,49008,50271,6829,53837,4683,11033,664,1234,0
18969,50000,2,1,2,48,6,-1,0,0,1,0,7578,7837,6860,7089,7335,7681,91,7837,1259,1968,133,1365,1
18970,110000,2,1,1,34,-1,2,0,5,0,0,55628,56016,61940,67016,69631,67944,55628,1865,6102,680,7982,14947,0
18971,230000,2,2,1,34,1,-1,3,0,0,4,169742,157908,149473,146501,162780,146076,6372,157908,4370,26137,13033,6576,1
18972,210000,1,2,2,26,2,0,2,0,1,0,27166,24555,25684,27330,25550,22802,502,1774,898,6963,822,1811,0
18973,170000,2,3,1,56,1,-1,-1,0,-1,3,80479,85374,91757,95681,101477,107554,2244,85374,91757,25499,101477,3807,0
18974,390000,2,2,1,42,1,0,0,5,0,3,31460,33646,36315,33578,31271,26838,214,8289,2145,1435,4277,539,0
18975,360000,1,1,1,43,1,2,4,-1,-1,3,46749,46510,53136,55239,54043,58961,1927,1183,483,55239,54043,2396,0
18976,290000,2,2,2,48,2,-1,4,1,2,0,74785,77126,74402,65988,68726,77115,816,77126,1752,1436,1428,21005,0
18977,110000,2,1,2,35,0,0,2,0,0,0,56964,60015,58574,63656,53125,56255,14857,13958,270,16403,13423,5700,0
18978,910000,2,1,1,33,2,2,0,0,1,3,506282,475389,495402,493307,510321,443194,9674,11723,139322,34001,16307,13085,0
18979,80000,1,1,2,49,1,4,2,0,2,6,26074,28376,31274,27708,25958,25804,181,805,886,2305,193,213,0
18980,240000,1,1,1,30,2,5,-1,3,0,0,6827,6688,6384,5641,5171,5526,231,45,6384,183,1180,625,0
